YEAR,CURRENT_SIZE,SIZE_CLASS,LATITUDE,LONGITUDE,GENERAL_CAUSE,RESPONSIBLE_GROUP,ACTIVITY_CLASS,TRUE_CAUSE,FIRE_START_DATE,FIRE_SPREAD_RATE,FIRE_TYPE,FIRE_POSITION_ON_SLOPE,WEATHER_CONDITIONS_OVER_FIRE,TEMPERATURE,RELATIVE_HUMIDITY,WIND_DIRECTION,WIND_SPEED,DISTANCE_FROM_WATER_SOURCE
2018,0.17,B,53.399133,-117.3755,Other Industry,,Debris Disposal,Unsafe Fire,5/13/2018 14:00,2.0,Surface,Middle 1/3,Clear,27.0,17.0,S,8.0,
2018,0.54,B,58.455783,-114.522167,Incendiary,,Unclassified,,5/17/2018 7:26,1.0,Surface,Flat,Clear,15.0,38.0,NE,6.0,
2018,0.1,A,58.447867,-114.542633,Incendiary,,Unclassified,,5/17/2018 8:00,1.0,Surface,Flat,Cloudy,15.0,38.0,NE,6.0,2.0
2018,5.2,C,55.108557,-111.856731,Lightning,,,,5/21/2018 15:00,10.0,Crown,Flat,CB Wet,21.0,100.0,CLM,0.0,0.3
2018,0.1,A,55.360967,-110.740133,Lightning,,,,5/21/2018 14:53,1.0,Surface,Flat,Cloudy,24.0,62.0,W,1.0,7.0
2018,2.4,B,55.2454,-111.876217,Lightning,,,,5/21/2018 15:50,5.0,Surface,Flat,Cloudy,25.0,37.0,SW,2.0,0.2
2018,2.7,B,55.258317,-111.862883,Lightning,,,,5/21/2018 15:07,0.1,Surface,Flat,CB Dry,23.0,42.0,S,8.0,1.5
2018,0.35,B,54.188067,-116.151017,Power Line Industry,,Operations,Mechanical Failure,6/21/2018 21:50,0.1,Surface,Flat,Rainshowers,16.0,75.0,CLM,0.0,
2018,0.01,A,53.03885,-116.4954,Lightning,,,,6/21/2018 15:50,0.0,Surface,Flat,Cloudy,21.0,56.0,W,1.0,
2018,0.6,B,56.874033,-116.4328,Lightning,,,,6/22/2018 12:00,3.0,Surface,Flat,CB Wet,26.0,65.0,NE,12.0,
2018,14.2,C,56.885983,-116.619433,Lightning,,,,6/22/2018 12:55,3.0,Surface,Flat,CB Wet,15.0,60.0,SW,20.0,0.4
2018,1.5,B,55.37584,-112.736839,Lightning,,,,6/22/2018 13:00,10.0,Crown,Middle 1/3,Cloudy,26.0,37.0,SE,10.0,0.6
2018,0.5,B,56.812083,-116.682417,Lightning,,,,6/22/2018 13:00,1.0,Surface,Flat,Clear,29.0,55.0,SW,2.0,1.0
2018,0.79,B,55.486,-112.494167,Lightning,,,,6/22/2018 14:00,0.0,Ground,Flat,CB Dry,20.0,35.0,NE,15.0,
2018,0.01,A,55.456483,-112.52575,Lightning,,,,6/22/2018 13:45,0.0,Crown,Flat,CB Wet,22.0,55.0,CLM,0.0,0.2
2018,0.3,B,54.709967,-110.71375,Lightning,,,,6/22/2018 13:00,0.1,Surface,Flat,CB Wet,22.0,61.0,NE,6.0,1.1
2018,0.04,A,55.624033,-112.379617,Lightning,,,,6/22/2018 13:50,0.2,Crown,Flat,CB Wet,23.0,65.0,SE,5.0,1.6
2018,0.53,B,57.2955,-110.485867,Lightning,,,,6/22/2018 15:20,2.0,Ground,Flat,CB Wet,23.0,74.0,SE,9.0,2.5
2018,0.1,A,56.67415,-116.438817,Lightning,,,,6/22/2018 15:15,0.5,Surface,Flat,Cloudy,24.0,65.0,CLM,0.0,
2018,2.7,B,54.698893,-110.118885,Lightning,,,,6/22/2018 15:00,5.0,Crown,Flat,CB Dry,28.0,26.0,W,2.0,2.0
2018,0.1,A,56.5875,-116.407067,Lightning,,,,6/22/2018 15:00,0.5,Surface,Flat,CB Dry,24.0,65.0,W,12.0,0.5
2018,0.01,A,57.085717,-117.138917,Lightning,,,,6/22/2018 16:00,0.1,Surface,Flat,CB Wet,25.0,40.0,N,10.0,1.5
2018,0.2,B,57.2317,-116.85675,Lightning,,,,6/22/2018 15:30,0.1,Surface,Flat,Rainshowers,18.0,72.0,W,5.0,0.6
2018,2.7,B,57.106415,-110.754142,Lightning,,,,6/22/2018 16:00,3.0,Surface,Flat,CB Dry,27.0,40.0,NW,10.0,1.0
2018,0.01,A,53.245083,-116.484983,Lightning,,,,6/21/2018 16:30,0.0,Surface,Flat,Cloudy,21.0,81.0,CLM,0.0,
2018,0.01,A,57.0681,-110.602267,Lightning,,,,6/22/2018 15:29,0.1,Surface,Flat,CB Wet,27.0,40.0,W,5.0,
2018,0.68,B,57.27265,-110.71585,Lightning,,,,6/22/2018 14:28,3.0,Surface,Flat,CB Dry,27.0,40.0,SE,10.0,4.0
2018,3.0,B,59.901112,-117.160278,Lightning,,,,6/22/2018 16:30,1.0,Surface,Flat,Rainshowers,24.0,45.0,W,20.0,1.2
2018,0.7,B,58.870533,-115.425583,Lightning,,,,6/22/2018 18:25,0.5,Surface,Flat,Cloudy,20.0,70.0,SE,4.0,
2018,0.1,A,57.211983,-116.856667,Lightning,,,,6/22/2018 15:30,0.0,Surface,Flat,Rainshowers,18.0,72.0,W,5.0,
2018,0.7,B,58.86665,-115.492383,Lightning,,,,6/22/2018 18:00,0.5,Surface,Flat,Cloudy,21.0,100.0,NE,15.0,
2018,0.5,B,58.944733,-115.713967,Lightning,,,,6/22/2018 18:22,0.5,Surface,Flat,Cloudy,19.0,78.0,SW,5.0,
2018,0.9,B,56.92335,-112.269633,Lightning,,,,6/22/2018 19:00,10.0,Crown,Flat,CB Wet,29.0,32.0,NE,3.0,
2018,1.5,B,57.910233,-114.787017,Lightning,,,,6/22/2018 16:30,1.0,Surface,Flat,Clear,20.0,65.0,W,10.0,3.0
2018,0.04,A,59.266667,-118.743583,Lightning,,,,6/22/2018 18:00,1.0,Surface,Flat,CB Wet,24.0,70.0,SW,2.0,1.5
2018,0.01,A,55.8928,-111.180417,Lightning,,,,6/22/2018 21:00,0.1,Ground,Flat,CB Dry,19.0,65.0,E,5.0,0.4
2018,0.1,A,56.3043,-111.570217,Lightning,,,,6/23/2018 13:20,2.0,Surface,Bottom,Rainshowers,25.0,60.0,SE,15.0,1.5
2017,0.1,A,58.2301,-118.097883,Lightning,,,,7/30/2017 13:20,0.0,Ground,Flat,Cloudy,25.0,45.0,W,15.0,2.0
2017,28.3,C,57.1036,-111.996133,Lightning,,,,8/13/2017 15:00,15.0,Ground,Flat,Clear,30.0,27.0,SE,20.0,1.0
2017,0.01,A,54.36675,-114.877967,Resident,,Unclassified,Unclassified,8/17/2017 21:45,0.0,Ground,Flat,Cloudy,20.0,53.0,W,13.0,
2017,0.1,A,57.945317,-118.27655,Recreation,Hunters,OHV Operation,Burning Substance,9/24/2017 16:45,1.0,Surface,Flat,Clear,19.0,51.0,SW,10.0,
2018,0.2,B,55.931733,-110.728333,Incendiary,,Arson,,4/27/2018 16:46,4.0,Surface,Flat,Clear,23.0,21.0,W,21.0,
2018,0.2,B,58.478667,-114.5195,Incendiary,,Unclassified,,5/12/2018 14:50,0.0,Ground,Flat,CB Wet,21.0,25.0,W,30.0,
2018,1.7,B,57.99555,-116.2943,Agriculture Industry,,Debris Disposal,Winter Burning,5/12/2018 15:10,3.0,Surface,Flat,Clear,25.0,18.0,NW,35.0,1.0
2018,0.01,A,58.033533,-116.48223,Agriculture Industry,,Debris Disposal,Winter Burning,5/12/2018 0:01,0.0,Ground,Flat,Cloudy,24.0,14.0,NW,52.0,
2018,5.0,C,58.45645,-116.569667,Power Line Industry,,Operations,Line Impact,5/12/2018 17:25,2.0,Surface,Flat,Clear,24.0,21.0,NW,30.0,
2018,0.01,A,55.31545,-115.651217,Power Line Industry,,Operations,Animals,5/13/2018 8:15,0.0,Surface,Flat,CB Dry,15.0,30.0,NW,5.0,
2018,0.01,A,55.35095,-114.98175,Resident,,Debris Disposal,Unsafe Fire,5/13/2018 15:45,0.0,Surface,Flat,Clear,21.0,24.0,NW,10.0,
2018,0.2,B,53.544267,-115.03015,Resident,,Debris Disposal,Unsafe Fire,5/14/2018 13:30,0.0,Surface,Flat,Clear,19.0,29.0,NW,12.0,
2018,0.1,A,55.927667,-110.722383,Incendiary,,Arson,,5/14/2018 16:05,1.0,Surface,Flat,Cloudy,19.0,25.0,SE,10.0,
2018,0.01,A,55.94085,-110.7185,Resident,,Debris Disposal,Unsafe Fire,5/16/2018 18:40,1.0,Surface,Flat,Cloudy,16.0,31.0,NE,15.0,
2018,0.01,A,49.458017,-114.36655,Recreation,Campers,Cooking and Warming,Unsafe Fire,6/27/2018 12:00,,,,,,,,,
2018,0.01,A,56.459367,-116.16265,Power Line Industry,,Operations,Line Impact,7/5/2018 17:45,0.0,Surface,Flat,Clear,24.0,55.0,NE,8.0,
2018,0.2,B,57.097033,-113.4115,Lightning,,,,7/18/2018 18:00,0.1,Ground,Bottom,Cloudy,20.0,55.0,N,15.0,5.0
2018,0.5,B,56.535,-113.1218,Lightning,,,,7/18/2018 18:00,3.0,Surface,Flat,Clear,27.0,60.0,NE,5.0,
2018,0.01,A,51.403667,-115.054783,Recreation,Campers,Cooking and Warming,Unsafe Fire,7/22/2018 10:00,,,,,,,,,
2018,0.01,A,58.196433,-118.4854,Lightning,,,,7/26/2018 19:20,1.0,Ground,Flat,Clear,24.5,50.0,SE,10.0,0.5
2018,3159.4,E,59.269083,-119.4795,Lightning,,,,7/26/2018 18:00,5.0,Crown,Flat,Clear,30.0,29.0,W,3.0,1.0
2018,0.05,A,53.251783,-117.537333,Lightning,,,,7/30/2018 19:00,0.0,Surface,Flat,Cloudy,18.0,75.0,N,5.0,2.0
2018,0.01,A,51.1423,-114.721217,Resident,,Transportation,Vehicle Fire,8/10/2018 20:00,0.0,Surface,Flat,Cloudy,29.0,14.0,W,8.0,
2018,0.01,A,51.4738,-115.110733,Recreation,Campers,Cooking and Warming,Unsafe Fire,8/19/2018 16:00,0.0,Ground,Flat,Clear,25.0,35.0,W,5.0,
2017,0.1,A,59.073333,-118.597833,Lightning,,,,8/7/2017 16:50,0.5,Surface,Flat,Clear,27.0,40.0,SE,4.0,
2017,0.01,A,58.584167,-115.2225,Resident,,Debris Disposal,Unsafe Fire,8/7/2017 17:25,0.0,Surface,Flat,Cloudy,23.0,33.0,W,2.0,
2017,0.01,A,51.28376,-115.146498,Recreation,Campers,Cooking and Warming,Unsafe Fire,9/3/2017 15:00,0.0,Surface,Bottom,Cloudy,14.0,20.0,CLM,0.0,
2017,0.01,A,57.662383,-117.202117,Resident,,Debris Disposal,Unsafe Fire,3/20/2018 12:00,0.0,Ground,Flat,Clear,-5.0,35.0,N,5.0,
2018,0.01,A,53.91125,-118.623017,Forest Industry,,Debris Disposal,Unsafe Fire,4/20/2018 11:00,0.0,Surface,Flat,Clear,10.0,54.0,NW,10.0,
2018,0.01,A,51.1613,-114.985733,Resident,,Unclassified,Unclassified,5/3/2018 18:45,0.0,Ground,Flat,Clear,17.0,21.0,W,5.0,
2018,0.01,A,51.1218,-114.932383,Resident,,Cooking and Warming,Unsafe Fire,5/5/2018 17:40,0.0,Surface,Flat,Clear,22.0,38.0,SW,5.0,
2018,0.01,A,57.997732,-116.225818,Agriculture Industry,,Debris Disposal,Winter Burning,5/1/2018 3:01,0.0,Crown,Flat,Cloudy,22.0,22.0,NW,4.0,
2018,0.01,A,58.457317,-114.52605,Incendiary,,Unclassified,,5/17/2018 15:58,1.0,Surface,Flat,CB Dry,23.0,32.0,E,6.0,
2018,0.2,B,52.418383,-115.308083,Recreation,Campers,Cooking and Warming,Unsafe Fire,5/18/2018 19:15,0.0,Surface,Flat,Clear,10.0,53.0,NW,3.0,
2018,0.69,B,54.536762,-115.794678,Lightning,,,,5/24/2018 17:25,1.0,Surface,Upper 1/3,Cloudy,25.0,30.0,NW,5.0,3.2
2018,0.01,A,54.658033,-111.48565,Recreation,Campers,Cooking and Warming,Unsafe Fire,5/26/2018 12:00,0.0,Ground,Flat,Clear,25.0,27.0,W,5.0,
2018,0.1,A,55.986533,-113.287417,Lightning,,,,6/23/2018 14:00,2.0,Surface,Flat,Cloudy,27.0,45.0,NE,7.0,1.5
2018,0.28,B,53.604967,-115.434667,Resident,,Cooking and Warming,Unsafe Fire,6/23/2018 13:45,2.0,Surface,Flat,Cloudy,19.0,80.0,NW,2.0,
2018,0.1,A,55.95935,-113.204283,Lightning,,,,6/23/2018 14:10,2.0,Surface,Flat,Cloudy,24.0,64.0,E,7.0,1.0
2018,0.1,A,56.880733,-113.4697,Lightning,,,,6/23/2018 15:00,1.0,Surface,Flat,Cloudy,26.0,35.0,SW,8.0,
2018,0.01,A,56.87435,-113.452167,Lightning,,,,6/23/2018 14:30,1.0,Surface,Flat,Clear,29.0,30.0,SW,5.0,
2018,96.7,D,57.380367,-110.261233,Lightning,,,,6/23/2018 15:15,5.0,Crown,Flat,Cloudy,27.0,60.0,SW,8.0,
2018,0.4,B,56.918667,-113.066833,Lightning,,,,6/23/2018 15:00,1.0,Crown,Bottom,CB Dry,20.0,92.0,N,6.0,10.0
2018,56.4,D,57.295223,-110.60746,Lightning,,,,6/23/2018 16:00,5.0,Crown,Flat,Cloudy,21.0,53.0,SE,7.0,1.6
2018,0.1,A,59.076417,-110.993933,Lightning,,,,6/23/2018 16:20,1.0,Surface,Flat,Clear,23.0,40.0,SW,5.0,1.0
2018,10.0,C,59.0723,-110.976633,Lightning,,,,6/23/2018 16:10,0.1,Surface,Flat,Clear,28.0,90.0,NE,30.0,3.0
2018,0.03,A,56.719317,-112.4421,Lightning,,,,6/22/2018 17:00,0.0,Surface,Flat,CB Wet,30.1,34.0,NE,11.0,
2018,0.01,A,56.702167,-112.352783,Lightning,,,,6/22/2018 17:00,0.0,Surface,Flat,CB Dry,29.5,49.0,CLM,0.0,
2018,0.01,A,56.6952,-112.33345,Lightning,,,,6/22/2018 17:00,0.0,Surface,Flat,Clear,29.8,29.0,NE,5.0,
2018,0.01,A,56.72435,-112.304967,Lightning,,,,6/22/2018 17:00,0.0,Surface,Flat,Cloudy,24.0,40.0,W,1.0,
2018,0.94,B,57.42195,-110.223183,Government,,Restart,,6/22/2018 16:00,0.0,Surface,Flat,Clear,18.0,85.0,CLM,0.0,2.9
2018,0.01,A,53.984183,-119.13295,Forest Industry,,Debris Disposal,Unsafe Fire,6/25/2018 13:30,0.0,Ground,Middle 1/3,Cloudy,9.0,85.0,CLM,0.0,
2018,0.01,A,58.03335,-116.2941,Power Line Industry,,Operations,Line Impact,6/25/2018 14:25,1.0,Surface,Flat,Cloudy,31.0,39.0,E,10.0,
2018,0.01,A,58.496033,-116.930733,Power Line Industry,,Operations,Line Impact,6/25/2018 15:52,1.0,Surface,Flat,Cloudy,27.0,48.0,S,15.0,
2018,331.4,E,58.0136,-114.221217,Lightning,,,,6/26/2018 9:00,1.0,Surface,Flat,Cloudy,21.0,33.0,W,4.0,1.0
2017,0.01,A,58.158383,-115.602283,Lightning,,,,7/27/2017 11:55,1.0,Surface,Flat,Clear,29.0,40.0,N,3.0,8.0
2017,0.1,A,57.463917,-115.588717,Lightning,,,,8/9/2017 15:00,1.0,Ground,Flat,CB Dry,27.0,54.0,W,7.0,
2017,44.8,D,57.9786,-114.886683,Lightning,,,,8/9/2017 16:00,20.0,Ground,Flat,Clear,34.0,38.0,S,10.0,
2017,7.4,C,57.952783,-114.8667,Lightning,,,,8/9/2017 16:30,5.0,Surface,Flat,Clear,34.0,38.0,S,10.0,2.0
2018,0.26,B,55.073017,-116.928117,Resident,,Structure Fire,,5/5/2018 12:40,1.0,Surface,Flat,Clear,22.0,15.0,NW,4.0,
2018,0.1,A,54.5774,-110.931167,Resident,,OHV Operation,Burning Substance,5/16/2018 18:45,0.0,Surface,Flat,Cloudy,19.6,30.0,CLM,0.0,
2018,0.01,A,54.99675,-112.186633,Recreation,Others (explain in remarks),OHV Operation,Burning Substance,5/18/2018 12:00,0.0,Ground,Flat,Cloudy,19.0,23.0,SE,5.0,
2018,0.01,A,55.903133,-110.7529,Resident,,Debris Disposal,Unsafe Fire,5/18/2018 18:05,0.0,Surface,Flat,CB Dry,20.0,23.0,SE,8.0,
2018,0.01,A,54.139117,-115.742767,Resident,,Refuse Disposal,Unsafe Fire,5/18/2018 19:00,0.0,Ground,Upper 1/3,Clear,9.0,66.0,CLM,0.0,
2018,0.37,B,58.459,-114.53375,Incendiary,,Unclassified,,5/20/2018 16:25,5.0,Surface,Flat,Clear,32.0,16.0,E,3.0,1.0
2018,0.41,B,52.925667,-115.149117,Power Line Industry,,Operations,Line Impact,5/28/2018 14:18,5.0,Surface,Flat,Clear,28.0,28.0,NE,8.0,0.1
2018,0.01,A,54.0193,-119.054133,Undetermined,,,,5/27/2018 15:20,0.0,Surface,Upper 1/3,CB Wet,15.0,54.0,S,18.0,
2018,0.01,A,54.725667,-113.529233,Resident,,Unclassified,Unclassified,5/28/2018 17:15,0.1,Surface,Flat,Clear,20.0,30.0,NW,12.0,
2017,0.1,A,56.672917,-111.418883,Lightning,,,,7/23/2017 12:00,1.0,Surface,Middle 1/3,Clear,30.4,34.0,W,10.0,2.6
2018,0.01,A,54.1828,-115.8265,Lightning,,,,7/11/2018 15:00,0.0,Surface,Lower 1/3,Clear,24.0,45.0,W,5.0,
2018,0.06,A,52.6982,-115.82595,Lightning,,,,7/17/2018 19:40,1.0,Surface,Flat,Cloudy,21.0,55.0,E,5.0,3.0
2018,0.03,A,52.83405,-116.036483,Lightning,,,,7/17/2018 20:38,0.5,Ground,Flat,Clear,25.0,60.0,CLM,0.0,0.1
2018,0.1,A,57.631567,-118.705667,Lightning,,,,7/31/2018 18:45,0.0,Surface,Flat,Cloudy,20.0,76.0,SW,2.0,5.0
2018,0.01,A,52.925076,-115.351781,Lightning,,,,8/1/2018 19:45,0.0,Surface,Flat,Rainshowers,17.0,90.0,W,25.0,
2018,0.01,A,51.75475,-114.895267,Recreation,Campers,Cooking and Warming,Unsafe Fire,8/8/2018 8:00,0.0,Ground,Flat,Clear,29.0,27.0,SW,4.0,
2018,409.9,E,58.738517,-117.254667,Power Line Industry,,Operations,Line Impact,5/12/2018 14:10,1.0,Surface,Flat,CB Dry,20.0,20.0,NW,25.0,1.0
2018,0.5,B,58.5588,-116.871617,Resident,,Debris Disposal,Unsafe Fire,5/12/2018 14:45,1.0,Surface,Flat,Clear,26.0,30.0,NW,25.0,1.0
2018,56.0,D,58.514983,-116.359017,Power Line Industry,,Operations,Line Impact,5/12/2018 15:28,1.0,Surface,Lower 1/3,Cloudy,22.0,20.0,W,90.0,0.5
2018,1.3,B,57.024717,-111.617167,Oil & Gas Industry,,Operations,Burning Substance,5/12/2018 23:00,0.0,Ground,Middle 1/3,Clear,16.0,37.0,W,5.0,
2018,0.01,A,57.113583,-118.341267,Lightning,,,,5/24/2018 13:55,0.1,Surface,Flat,CB Wet,24.0,80.0,SW,5.0,2.5
2018,0.02,A,54.173848,-115.769703,Other Industry,,Debris Disposal,Winter Burning,12/1/2017 12:00,0.0,Surface,Upper 1/3,Cloudy,27.0,32.0,W,5.0,
2018,0.01,A,56.92515,-118.258483,Lightning,,,,5/24/2018 15:00,0.0,Ground,Flat,CB Dry,25.0,50.0,SE,10.0,1.0
2018,0.03,A,56.673467,-118.327167,Lightning,,,,5/24/2018 14:30,0.0,Ground,Flat,Rainshowers,21.0,65.0,CLM,0.0,0.6
2018,0.01,A,49.632833,-114.527533,Railroad,,Operations,Friction Spark,10/19/2018 9:45,0.0,Surface,Flat,Clear,9.0,62.0,W,2.0,
2018,12.5,C,56.16425,-113.402267,Undetermined,,,,10/18/2018 17:30,1.0,Surface,Flat,Clear,10.0,50.0,SE,20.0,1.0
2018,6.42,C,56.239917,-119.081933,Power Line Industry,,Operations,Line Impact,10/17/2018 16:55,0.0,Surface,Flat,Clear,14.0,28.0,NW,10.0,
2018,0.2,B,56.9759,-117.4626,Resident,,Debris Disposal,Unsafe Fire,10/19/2018 15:30,1.0,Ground,Flat,Clear,10.0,47.0,SE,10.0,
2018,8.6,C,55.2436,-114.903067,Lightning,,,,6/26/2018 12:00,0.1,Surface,Middle 1/3,Rainshowers,18.0,32.0,W,20.0,0.8
2018,3.3,B,55.504758,-114.598192,Lightning,,,,6/26/2018 14:40,7.0,Crown,Middle 1/3,CB Wet,18.0,47.0,NW,15.0,0.5
2018,0.5,B,51.498783,-114.702,Resident,,Debris Disposal,Unsafe Fire,7/3/2018 14:59,0.0,Ground,Bottom,Cloudy,16.0,46.0,W,20.0,
2018,0.01,A,49.553967,-114.3501,Undetermined,,,,7/10/2018 15:00,0.0,Ground,Flat,Cloudy,17.0,80.0,W,15.0,
2018,0.01,A,52.49055,-115.9643,Lightning,,,,7/30/2018 16:30,0.0,Surface,Flat,Rainshowers,15.0,90.0,CLM,0.0,
2018,0.01,A,51.41255,-115.0917,Recreation,Campers,Cooking and Warming,Unsafe Fire,8/4/2018 12:00,,,,,,,,,
2018,0.01,A,58.909667,-119.074883,Lightning,,,,8/6/2018 9:31,1.0,Ground,Flat,Cloudy,21.0,71.0,CLM,0.0,0.5
2018,0.14,B,58.48205,-115.369967,Lightning,,,,8/7/2018 16:58,2.0,Surface,Flat,CB Dry,26.6,43.0,W,5.0,1.5
2018,1.25,B,58.399767,-116.361367,Lightning,,,,8/7/2018 17:25,3.0,Surface,Flat,Clear,25.8,39.0,CLM,0.0,0.8
2018,0.2,B,58.700067,-118.68775,Incendiary,,Unclassified,,5/3/2018 16:18,1.0,Surface,Flat,Cloudy,17.0,30.0,NW,10.0,
2018,0.1,A,58.467133,-114.53835,Incendiary,,Unclassified,,5/4/2018 11:00,0.0,Surface,Flat,Clear,13.0,35.0,SE,15.0,
2018,3.36,B,58.481867,-114.51955,Incendiary,,Unclassified,,4/1/2018 9:00,2.0,Surface,Flat,Cloudy,10.0,75.0,W,23.0,2.0
2018,0.1,A,58.7165,-118.740367,Incendiary,,Unclassified,,5/5/2018 17:59,1.0,Surface,Flat,Clear,18.0,30.0,W,15.0,
2018,0.1,A,53.590031,-116.227083,Resident,,Debris Disposal,Unsafe Fire,4/6/2018 10:00,0.0,Surface,Upper 1/3,Clear,18.0,41.0,W,3.0,
2018,4.4,C,58.134443,-117.283888,Power Line Industry,,Transportation,Vehicle Fire,5/7/2018 10:30,4.0,Surface,Flat,Clear,18.8,26.0,S,3.0,1.0
2018,0.1,A,58.46085,-114.5257,Incendiary,,Unclassified,,5/7/2018 11:13,0.0,Surface,Flat,Clear,22.0,25.0,SE,20.0,
2018,1.9,B,58.460083,-114.528533,Incendiary,,Unclassified,,5/7/2018 13:10,3.0,Surface,Flat,CB Dry,22.0,25.0,SE,15.0,2.5
2018,0.2,B,58.384617,-115.999533,Undetermined,,,,5/7/2018 15:30,0.0,Surface,Flat,Clear,20.0,24.0,E,15.0,
2018,0.1,A,55.9267,-110.720917,Incendiary,,Arson,,5/17/2018 19:10,2.0,Surface,Flat,Cloudy,17.0,22.0,N,1.0,
2018,0.01,A,55.926433,-110.719883,Resident,,Debris Disposal,Unsafe Fire,5/17/2018 19:10,0.0,Surface,Flat,Cloudy,17.0,22.0,N,2.0,
2018,0.03,A,57.512167,-110.884667,Lightning,,,,6/21/2018 15:00,1.0,Surface,Flat,CB Wet,25.2,59.0,CLM,0.0,0.5
2018,0.01,A,56.271333,-114.459333,Lightning,,,,6/21/2018 16:40,0.0,Surface,Flat,Clear,20.0,40.0,CLM,0.0,
2018,1.4,B,54.841852,-116.393188,Lightning,,,,6/21/2018 16:00,1.0,Surface,Middle 1/3,CB Wet,23.0,75.0,CLM,0.0,0.8
2018,0.12,B,56.248167,-114.514,Lightning,,,,6/21/2018 16:37,0.0,Surface,Flat,CB Wet,26.0,40.0,CLM,0.0,0.6
2018,0.01,A,52.562033,-114.93525,Resident,,Debris Disposal,Unsafe Fire,7/10/2018 16:30,0.0,Surface,Flat,Cloudy,20.0,65.0,NW,2.0,
2018,0.02,A,58.220736,-116.368359,Resident,,Refuse Disposal,Unsafe Fire,10/4/2018 11:10,0.0,Surface,Flat,Cloudy,-4.0,63.0,E,25.0,
2018,0.01,A,55.995333,-114.49025,Lightning,,,,7/18/2018 17:30,0.0,Ground,Flat,CB Wet,23.0,65.0,W,10.0,
2018,0.5,B,56.7092,-113.705467,Lightning,,,,7/18/2018 17:30,2.0,Surface,Flat,CB Dry,20.0,55.0,W,14.0,1.5
2018,0.01,A,56.169033,-114.905867,Lightning,,,,7/18/2018 18:00,0.0,Ground,Flat,CB Wet,23.0,64.0,W,10.0,
2018,0.01,A,55.510167,-115.980067,Resident,,Debris Disposal,Unsafe Fire,7/18/2018 18:50,0.0,Surface,Flat,Clear,25.0,50.0,NW,2.0,
2018,3.3,B,56.873563,-115.340202,Lightning,,,,7/27/2018 16:00,5.0,Crown,Flat,Clear,30.0,35.0,N,5.0,2.0
2018,0.01,A,56.869067,-115.36135,Lightning,,,,7/27/2018 16:15,1.0,Ground,Flat,CB Dry,22.0,75.0,W,1.0,2.0
2018,0.2,B,56.76985,-115.316817,Lightning,,,,7/27/2018 17:00,1.0,Ground,Flat,CB Dry,24.0,36.0,SW,8.0,3.0
2017,0.1,A,57.416333,-113.310167,Lightning,,,,8/9/2017 13:00,1.0,Surface,Flat,Clear,29.5,30.0,SW,5.0,0.3
2017,0.1,A,57.4185,-113.3,Lightning,,,,8/9/2017 18:00,1.0,Surface,Flat,Clear,23.0,47.0,S,16.0,
2017,0.05,A,54.994683,-118.865017,Undetermined,,,,9/5/2017 12:45,0.0,Surface,Flat,Clear,23.0,41.0,E,5.0,
2018,0.25,B,55.0225,-111.54765,Resident,,Debris Disposal,Unsafe Fire,5/6/2018 18:55,0.0,Surface,Flat,Clear,24.5,24.0,N,3.0,
2018,0.25,B,55.316083,-115.477983,Undetermined,,,,5/15/2018 10:15,3.0,Surface,Upper 1/3,Clear,20.0,30.0,W,8.0,
2018,0.35,B,55.316117,-115.467217,Undetermined,,,,5/15/2018 10:15,5.0,Surface,Upper 1/3,Clear,20.0,30.0,W,8.0,
2018,0.01,A,56.67855,-114.727633,Government,,Restart,,2/15/2018 13:00,0.1,Surface,Flat,Clear,22.0,25.0,W,4.0,0.1
2018,0.1,A,55.835667,-119.812833,Power Line Industry,,Operations,Line Impact,5/22/2018 14:30,0.0,Surface,Flat,Clear,28.0,34.0,SE,3.0,
2018,1.2,B,57.785767,-111.433917,Lightning,,,,5/27/2018 16:00,2.0,Surface,Flat,Clear,27.0,19.0,SW,10.0,100.0
2018,3.0,B,57.790267,-111.358017,Lightning,,,,5/27/2018 16:00,2.0,Surface,Flat,Clear,26.0,30.0,S,10.0,0.1
2018,0.01,A,55.981007,-113.89251,Undetermined,,,,5/27/2018 19:10,0.0,Surface,Middle 1/3,Cloudy,20.0,40.0,W,3.0,
2018,0.12,B,57.936233,-116.657,Lightning,,,,5/24/2018 17:00,1.0,Surface,Flat,CB Dry,20.0,40.0,SW,5.0,0.6
2018,3992.0,E,57.035417,-118.153217,Lightning,,,,5/24/2018 15:01,2.0,Surface,Flat,Clear,23.0,30.0,SW,35.0,0.0
2018,0.01,A,52.557083,-115.169717,Power Line Industry,,Operations,Mechanical Failure,7/7/2018 16:10,0.0,Surface,Flat,CB Wet,17.0,28.0,N,11.0,
2018,110.0,D,58.404083,-118.42305,Lightning,,,,7/26/2018 16:30,5.0,Surface,Flat,CB Dry,29.7,29.0,E,5.0,0.1
2018,0.01,A,59.64725,-117.273983,Lightning,,,,7/26/2018 17:25,0.5,Surface,Flat,Clear,28.0,35.0,SE,10.0,
2018,0.85,B,59.588517,-117.387417,Lightning,,,,7/26/2018 17:25,3.0,Surface,Flat,CB Wet,28.0,100.0,NW,10.0,1.0
2018,0.1,A,57.533167,-114.981567,Lightning,,,,8/3/2018 14:51,1.0,Surface,Flat,CB Wet,23.0,65.0,SW,1.0,1.0
